artist,asin,media,review_count,star_rating,title,year,genre
Rose Funeral,B000Q66HVE,"Audio CD,MP3 Music",10,4.8,Crucify Kill Rot,2007,progressive metal
Mob Rules,B0000844BL,"Audio CD,MP3 Music",10,4.8,Hollowed Be Thy Name,2003,progressive metal
Annihilator,B000059M0P,Audio CD,10,4.8,Carnival Diablos,2002,progressive metal
Nocturnal Rites,B000006DH7,"Audio CD,MP3 Music,Vinyl",24,4.5,Tales of Mystery & Imagination,1998,progressive metal
Sikth,B000FFP08C,"Audio CD,Vinyl",43,4.4,Death of a Dead Day,2006,progressive metal
Riot,B000001CAD,"Audio CD,Vinyl",43,4.4,Inishmore,1998,progressive metal
Nightwish,B0009V60GS,"Audio CD,MP3 Music,Vinyl",16,4.6,Siren,2005,progressive metal
Septagon,B08TZ7DK58,"Audio CD,MP3 Music,Vinyl",16,4.6,We Only Die Once,2021,progressive metal
Project Hate MCMXCIX,B00004STQG,Audio CD,16,4.6,Cyber Sonic Super Christ,2000,progressive metal
Grim Reaper,B001EVNVNW,Audio CD,16,4.6,Rock You to Hell,2008,progressive metal
Enchant,B00005J9ZG,"Audio CD,MP3 Music",16,4.6,Time Lost,2001,progressive metal
Haste,B0000E6EF8,"Vinyl,Audio CD",16,4.6,The Mercury Lift,,progressive metal
Holy Mother,B08NVGHHVK,"Audio CD,MP3 Music",23,4.5,Face This Burn,2021,progressive metal
Luna's Call,B08W3RNWG1,"Audio CD,MP3 Music,Vinyl",12,4.7,Void,2021,progressive metal
69 Eyes,B001R4U8RS,"Audio CD,MP3 Music",12,4.7,Hollywood Kills,2009,progressive metal
Saliva,B09GMGK957,"Vinyl,MP3 Music",12,4.7,Every Twenty Years,2021,progressive metal
クリミナル,B099TRJ9B8,"Audio CD,MP3 Music,Vinyl",12,4.7,Sacrificio,2021,progressive metal
Pagan's Mind,B00029CXLI,"Audio CD,MP3 Music,Audio CD",12,4.7,Infinity Divine,2004,progressive metal
Necronomicon,B08TL3RFN8,Audio CD,12,4.7,The Fiinal Chapter,2021,progressive metal
VISION DIVINE,B000BRQOSE,"Audio CD,MP3 Music",12,4.7,Perfect Machine,2005,progressive metal
Devils Gun,B07LD4STGY,"Audio CD,Vinyl",12,4.7,Sing for the Chaos,2019,progressive metal
Amorphis,B00009LVZT,"Audio CD,MP3 Music",12,4.7,Chapters,2003,progressive metal
Narnia,B00000GBJR,"Audio CD,MP3 Music",12,4.7,Long Live the King,2006,progressive metal
Queensrÿche,B00068CMI4,"Audio CD,MP3 Music,Audio CD,Audio DVD",189,4.3,Tribe,2004,progressive metal
Attika,B08Q6HK15W,"Audio CD,MP3 Music,Vinyl",7,5,Metal Land,2021,progressive metal
The Jelly Jam,B000063DXK,"Audio CD,MP3 Music",40,4.4,The Jelly Jam,,progressive metal
White Void,B08QS54FK1,"Audio CD,MP3 Music,Vinyl",40,4.4,Anti,2021,progressive metal
Reverend Bizarre,B095DX4VPF,"Vinyl,MP3 Music",7,5,Teutonic Witch,2022,progressive metal
Kamelot,B000009OWN,"Audio CD,MP3 Music",40,4.4,Siege Perilous,1998,progressive metal
Angra,B00000G6U0,Audio CD,7,5,Freedom Call / Holy Live,1999,progressive metal
Stratovarius,B00000746I,"Audio CD,MP3 Music,Vinyl",40,4.4,Fright Night,1994,progressive metal
Blind Guardian,B0000953T1,Audio CD,7,5,The Bard's Song In The Forest,2003,progressive metal
Dream Theater,B000007W08,Audio CD,7,5,Hollow Years / You Or Me / Way It Used,,progressive metal
Helloween,B005C8RU6W,"Audio CD,MP3 Music",7,5,Dr. Stein,,progressive metal
Ram-Zet,B0000649BZ,"Audio CD,MP3 Music",7,5,Escape,,progressive metal
Various Artists,B00004TAW8,Audio CD,7,5,Metal Dreams 2,2000,progressive metal
Slave to the System,B000E1XOFS,Audio CD,39,4.4,Slave to the System,2006,progressive metal
Devin Townsend,B0035KGWTU,"Audio CD,MP3 Music",39,4.4,Physicist,2010,progressive metal
Derek Sherinian,B00067GLMI,"Audio CD,MP3 Music",39,4.4,Mythology,2004,progressive metal
A Skylit Drive,B00274SIQU,"Audio CD,MP3 Music",22,4.5,Adelphia,2011,progressive metal
Behold... The Arctopus,B000VAK27U,"Audio CD,MP3 Music",22,4.5,Skullgrid,2007,progressive metal
Queensrÿche,B000002UL9,"Audio CD,MP3 Music,Audio, Cassette",152,4.3,Hear in the Now Frontier,1997,progressive metal
Sentenced,B000KHYOP0,"DVD,Audio CD",38,4.4,BURIED ALIVE [DVD],,progressive metal
Sentenced,B000K15UBS,Audio CD,38,4.4,Buried Alive,,progressive metal
Stuck Mojo,B000024RZX,"Audio CD,MP3 Music",38,4.4,Pigwalk,2001,progressive metal
Gamma Ray,B001F4T8WQ,DVD,37,4.4,Gamma Ray - Hell Yeah!!! The Awesome Foursome: Live In Montreal,,progressive metal
Buckethead,B000PGTIHA,DVD,37,4.4,"Buckethead - Young Buckethead, Vol. 1",,progressive metal
Opeth,B000G03RUE,"Audio CD,MP3 Music",15,4.6,Ghost Reveries Sp,2008,progressive metal
Nightwish,B00127R7EC,"Audio CD,MP3 Music,Vinyl",15,4.6,Bye Bye Beautiful,2008,progressive metal
Borknagar,B000I0QKW4,"Audio CD,MP3 Music,Vinyl",15,4.6,Origin,2006,progressive metal
Watchtower,B00006HCFA,"Audio CD,Vinyl",15,4.6,Demonstrations in Chaos,2002,progressive metal
AQUILUS,B09CGCXDT1,"Audio CD,MP3 Music,Vinyl",21,4.5,Bellum I,2021,progressive metal
Therion,B00000JIR9,"Audio CD,MP3 Music",21,4.5,Crowning of Atlantis,1999,progressive metal
Imperial Age,B08KQKY6QN,"Audio CD,MP3 Music",21,4.5,Live On Earth - The Online Lockdown Concert,2021,progressive metal
Solitude Aeturnus,B0000021IZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",36,4.4,Through the Darkest Hour,2001,progressive metal
Tiamat,B000021XSU,"Audio CD,Audio CD",36,4.4,Skeleton Skeletron,1999,progressive metal
FE,B00002MZ07,Audio CD,21,4.5,House of Atreus Act 1,,progressive metal
Vanishing Point,B08BDRJ4ZW,"Audio CD,MP3 Music",35,4.4,Dead Elysium,2020,progressive metal
Luca Turilli,B000FBG0EE,"Audio CD,Audio CD",35,4.4,Infinite Wonders of Creation,2006,progressive metal
Andromeda,B00H57YYP8,"Vinyl,Audio CD",35,4.4,Ii = I,2015,progressive metal
Sepultura,B00000C2GJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",110,4.3,Against,1998,progressive metal
Frozen Land,B07JK2BZYX,"Audio CD,MP3 Music",34,4.4,Frozen Land,2019,progressive metal
Drowning Pool,B00BG4S2Q8,"Audio CD,MP3 Music",103,4.3,Resilience,2013,progressive metal
Balance Of Power,B00005Q4K9,"Audio CD,MP3 Music",20,4.5,Perfect Balance,2001,progressive metal
Turbulence,B08PJM9R1H,"Audio CD,MP3 Music",20,4.5,Frontal,2021,progressive metal
Meshuggah,B000000H2D,Audio CD,20,4.5,True Human Design,1997,progressive metal
Stücker,B08GVHQZ5T,"Audio CD,MP3 Music",20,4.5,We Want It Darker - A Tribute To Leonard Cohen,", et al.",progressive metal
Atomic Opera,B00004SG68,"Audio CD,MP3 Music",20,4.5,Gospel Cola,2000,progressive metal
Drowning Pool,B003DZ0JHS,Audio CD,20,4.5,Drowning Pool,2010,progressive metal
Dream Theater,B000006YCT,Audio CD,20,4.5,Silent Man / Take the Time / Eve,1999,progressive metal
Aghora,B000M543YC,"Audio CD,MP3 Music",20,4.5,Formless,2006,progressive metal
Iron Mask,B002TODDC2,"Audio CD,MP3 Music",20,4.5,Shadow of the Red Baron,,progressive metal
Nightwish,B00127R7EW,Audio CD,20,4.5,Dark Passion Play,2008,progressive metal
Geoff Tate,B00009N1ZF,"Audio DVD,Audio CD",99,4.3,Geoff Tate,2003,progressive metal
Genocide Pact,B09HFXWRB6,"Vinyl,MP3 Music,Audio CD",33,4.4,Genocide Pact,2021,progressive metal
Cloven Hoof,B0863QPB9B,"Audio CD,MP3 Music,Vinyl",33,4.4,Age Of Steel,2020,progressive metal
After Forever,B000AQVE4K,"Audio CD,Vinyl",33,4.4,Remagine,,progressive metal
Jim Matheos,B00000K092,Audio CD,11,4.7,AWAY WITH WORDS,1999,progressive metal
Symphony X,B00004WZPO,Audio CD,11,4.7,V,,progressive metal
Thor,B0018WUBUS,"Audio CD,MP3 Music,Vinyl",11,4.7,Live In Detroit,2008,progressive metal
Symphorce,B000MTOP6O,"Audio CD,MP3 Music",11,4.7,Become Death,2007,progressive metal
Throne of Chaos,B000051TA3,"Audio CD,MP3 Music",11,4.7,Menace & Prayer,2000,progressive metal
Royal Hunt,B002CJECCY,"Audio CD,MP3 Music",9,4.8,Watchers,2006,progressive metal
Extinction A.D.,B09GZDQ9WZ,"Audio CD,MP3 Music",9,4.8,"Chaos, Collusion, Carnage & Propaganda",2021,progressive metal
Stormbringer,B08J9BH3H8,"Audio CD,Vinyl",9,4.8,Stealer Of Souls,2020,progressive metal
Devicious,B09RFWR4B2,"Audio CD,MP3 Music,Vinyl",9,4.8,Black Heart,2022,progressive metal
Paths of Possession,B000VAK26Q,"Audio CD,MP3 Music",9,4.8,The End of the Hour,2007,progressive metal
Fallen Angel,B088JFGM3P,"Audio CD,MP3 Music",9,4.8,A Woman's Diary - Chapter Ii, | ,progressive metal
Exotic Animal Petting Zoo,B001CFLHF4,"Audio CD,MP3 Music",9,4.8,I Have Made My Bed in Darkness,2008,progressive metal
The Vision Bleak,B01ERLP6EM,"Audio CD,Vinyl",9,4.8,The Kindred Of The Sunset,2019,progressive metal
Va-Beauty In Darkness,B00004UB1X,Audio CD,9,4.8,Beauty in Darkness 4,2000,progressive metal
Nuclear,B08HBBKKQF,"Audio CD,MP3 Music,Vinyl",9,4.8,Murder Of Crows,2020,progressive metal
Sphere of Souls,B000FAOAM4,"Audio CD,MP3 Music",9,4.8,From the Ashes,2006,progressive metal
Samsas Traum,B000BHHCTY,"Audio CD,MP3 Music",9,4.8,"Utopia, Ltd. Erstaufl",,progressive metal
King Diamond,B00004U8WB,"Audio CD,MP3 Music,Vinyl",9,4.8,Voodoo,,progressive metal
Stratovarius,B00004IC9H,Audio CD,91,4.3,Infinite,2000,progressive metal
Metallica,B08LR42CLP,Audio CD,14,4.6,Live At The KROQ Weenie Roast,2020,progressive metal
The Fall of Troy,B0000DJZ87,Audio CD,32,4.4,Fall of Troy,2003,progressive metal
Subterranean Masquerade,B08W6P2KMT,"Audio CD,MP3 Music,Vinyl",14,4.6,Mountain Fever,2021,progressive metal
Symphony X,B00005R8H0,"Audio CD,MP3 Music",32,4.4,Live on the Edge of Forever,2012,progressive metal
Mike Portnoy,B0009UC7IY,"Audio CD,MP3 Music",14,4.6,Prime Cuts,2014,progressive metal
Solitude Aeturnus,B000JYWEWY,"Audio CD,Audio, Cassette",14,4.6,Beyond the Crimson Horizon,2007,progressive metal
Kamelot,B00007L9N4,"Audio CD,MP3 Music",14,4.6,Dominion,2003,progressive metal
Skepticism,B088GL5XGQ,"Vinyl,MP3 Music,Audio CD",14,4.6,Alloy,2020,progressive metal
Helloween,B000AA4J5W,Audio CD,14,4.6,Mrs God,2005,progressive metal
Styx,B00NYIB3K6,Vinyl,31,4.4,STYX Paradise Theater LP audiophile HALF-SPEED MASTERED Japan press virgin vinyl A&M SPJ-3719,1980,progressive metal
In Flames,B001DZA3QC,"Audio CD,Audio CD",19,4.5,Clayman: Reloaded,2009,progressive metal
,6301517067,VHS Tape,19,4.5,Queensrÿche - Video: Mindcrime VHS,,progressive metal
Believer,B0015RH9T2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",19,4.5,Dimensions,1993,progressive metal
Mantus,B08LN5KSK8,"Audio CD,MP3 Music",19,4.5,Manifest,2021,progressive metal
Stride,B000BQYWXO,Audio CD,19,4.5,Imagine,2017,progressive metal
Leaves' Eyes,B0009270Y8,"Audio CD,MP3 Music",19,4.5,Elegy,2005,progressive metal
Heavenly,B00005OBTD,"Audio CD,MP3 Music",30,4.4,Sign of the Winner,2001,progressive metal
Poison,B0032UPFTQ,"Audio CD,MP3 Music,Audio CD,Vinyl",76,4.3,Seven Days Live,,progressive metal
Buckethead,B0001L3LH2,Audio CD,74,4.3,The Cuckoo Clocks Of Hell,2004,progressive metal
Saga,B0000088JQ,Audio CD,29,4.4,Detours-Live,2000,progressive metal
Oceans of Slumber,B0B14N2374,"Audio CD,MP3 Music,Vinyl",68,4.3,Starlight And Ash - Limited,2022,progressive metal
Waking The Cadaver,B098GY3WYP,Vinyl,18,4.5,Authority Through Intimidation,2022,progressive metal
Sarke,B09BY28266,"Audio CD,MP3 Music,Vinyl",18,4.5,Allsighr,2021,progressive metal
Mouth of the Architect,B001AZI240,"Vinyl,MP3 Music,Audio CD",18,4.5,Quietly,2008,progressive metal
Impaled,B000AAVFGI,"Audio CD,MP3 Music",18,4.5,Death After Life,2005,progressive metal
Ministry,B08D1GMVXF,"Vinyl,MP3 Music,Audio CD",66,4.3,Every Day Is Halloween - Greatest Tricks,2020,progressive metal
Spastic Ink,B0002N61SU,"Audio CD,MP3 Music,Vinyl",28,4.4,Ink Compatible,2004,progressive metal
,B0009TA8F4,"DVD,DVD",28,4.4,In Flames Used & Abused: In Live We Trust,,progressive metal
Suidakra,B001O12TDK,"Audio CD,Audio CD",13,4.6,Crogacht,2009,progressive metal
Believer,B000XBYU70,"Audio CD,Audio, Cassette",13,4.6,Extraction from Mortality,2008,progressive metal
Moon Chamber,B07Y1V7HHK,"Vinyl,Audio CD",13,4.6,Lore Of The Land,2019,progressive metal
Hitman,B0000085Z1,"Audio CD,MP3 Music",13,4.6,Vivas Machina,2003,progressive metal
Mekong Delta,B000007W1O,"Audio CD,MP3 Music,Vinyl",13,4.6,Dances of Death,2009,progressive metal
Sinfoglesia,B09HN6VDM1,"Audio CD,MP3 Music",61,4.3,Der Aufbruch,2021,progressive metal
In Flames,B00009AHNR,Audio CD,27,4.4,Trigger,2003,progressive metal
Megadeth,B0002FQM96,Audio CD,27,4.4,Youthanasia,,progressive metal
Saga,B000001QIR,"Audio CD,MP3 Music,Vinyl",57,4.3,Pleasure & The Pain,1997,progressive metal
Incite,B09RM7L411,"Audio CD,MP3 Music,Vinyl",17,4.5,Wake Up Dead,2022,progressive metal
Rob Rock,B00009RG70,"Audio CD,MP3 Music",17,4.5,Eyes of Eternity,2003,progressive metal
Luca Turilli,B00006J9ST,"Audio CD,MP3 Music",17,4.5,Demonheart,2002,progressive metal
Morgana Le Fay,B000001H2E,"Audio CD,MP3 Music",10,4.7,Maleficium,1996,progressive metal
Rush,B000001F8I,"Audio, Cassette,Vinyl",10,4.7,Archives,1987,progressive metal
SEVEN IMPALE,B00O4Z8SGU,"Vinyl,MP3 Music,Audio CD",17,4.5,City of The Sun,2014,progressive metal
In Flames,B001LPNW8K,Audio CD,17,4.5,Subterranean,2009,progressive metal
Fix8:Sed8,B08NWBN1VB,"Audio CD,MP3 Music",10,4.7,Inevitable Relapse,2021,progressive metal
,B08LM5SQBX,"Vinyl,MP3 Music,Audio CD",17,4.5,Äppelträdet,,progressive metal
Throes of Dawn,B077MPG2NQ,"Vinyl,Audio CD",17,4.5,Our Voices Shall Remain,2019,progressive metal
Lantlos,B005N1PUK6,"Vinyl,MP3 Music,Audio CD",17,4.5,Agape Ltd.Gatefold Inkl.Poster,2011,progressive metal
Stratovarius,B00004W3PC,Audio CD,17,4.5,14 Diamonds: Best of,2000,progressive metal
D.C. Cooper,B00004SZA6,Audio CD,10,4.7,Dc Cooper,,progressive metal
Will Haven,B00002DEKC,"Audio CD,MP3 Music,Vinyl",17,4.5,Whvn,1999,progressive metal
Magenta,B0016CPJ8O,Audio CD,26,4.4,Metamorphosis,2017,progressive metal
Derek Sherinian,B00008YJFI,"Audio CD,Audio CD",56,4.3,Black Utopia,2003,progressive metal
Melvins,B00005AG5A,"Audio CD,MP3 Music",26,4.4,Crybaby,2001,progressive metal
Scott Reeder,B000CCZQMI,"Audio CD,MP3 Music,Vinyl",7,4.9,TunnelVision Brilliance,2012,progressive metal
Dead Soul Tribe,B000063DVX,Audio CD,7,4.9,Dead Soul Tribe,2002,progressive metal
Royal Hunt,B001DETGOS,Audio CD,7,4.9,Paradox - Closing the Chapter,2008,progressive metal
Dignity,B001BP2YOS,"Audio CD,MP3 Music",7,4.9,Project Destiny,2008,progressive metal
Crimson Glory,B000008EOQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",25,4.4,Strange and Beautiful,1991,progressive metal
Redemption,B08YQCN4LS,"Audio CD,MP3 Music,Vinyl",51,4.3,This Mortal Coil,2021,progressive metal
Dangerous Toys,B08FTLGW4K,Vinyl,49,4.3,Greatest Tricks,2020,progressive metal
Symphony X,B000RG15DI,Audio CD,16,4.5,Paradise Lost,2007,progressive metal
Megadeth,B001AO316K,Unknown Binding,16,4.5,Youthanasia,", et al.",progressive metal
Jon Oliva,B000H7JBW4,"Audio CD,Audio CD",6,5,Maniacal Renderings,2006,progressive metal
Venom Prison,B095GFKQ8C,Vinyl,6,5,Samsara,2021,progressive metal
Johan Kihlberg's Impera,B08WP99LSD,"Audio CD,MP3 Music,Vinyl",8,4.8,Spirit Of Alchemy,2021,progressive metal
Lalu,B00081MVP8,"Audio CD,MP3 Music",6,5,Oniric Metal,2005,progressive metal
White Willow,B0001I51QE,"Audio CD,MP3 Music",12,4.6,Ignis Fatuus,2007,progressive metal
King Diamond,B000000H7L,Audio CD,6,5,Live in Concert 1987,1991,progressive metal
Ohm:,B000BC8SQK,"Audio CD,MP3 Music",24,4.4,Amino Acid Flashback,2005,progressive metal
Cannabis Corpse,B09BF9GKM8,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",6,5,Blunted At Birth,2021,progressive metal
Veilburner,B098WBG9P3,"Audio CD,MP3 Music",6,5,Lurkers in the Capsule of Skull,2021,progressive metal
Morgarten,B08Z2RXWLB,"Audio CD,MP3 Music,Vinyl",6,5,Cry Of The Lost,2021,progressive metal
Last Union,B07JZB1W3Y,"Audio CD,MP3 Music",8,4.8,Twelve,2018,progressive metal
Walk the Walk,B08QSDRHV3,"Audio CD,MP3 Music",6,5,Walk The Walk,2021,progressive metal
Grafvitnir,B08K47PZF8,"Audio CD,MP3 Music,Vinyl",8,4.8,Deaths Wings Widespread,2020,progressive metal
Now or Never,B08DC69GHX,"Audio CD,MP3 Music",8,4.8,III,2020,progressive metal
The Kingsmen,B084QN6P5Y,"Audio CD,MP3 Music",8,4.8,Revenge. Forgiveness. Recovery.,2020,progressive metal
Philm,B08R7GY7DF,"Audio CD,MP3 Music",8,4.8,Time Burner,2021,progressive metal
Elephant Tree,B08L44LS54,Audio CD,8,4.8,Day Of Doom Live Hardcover Book Inc.,", et al.",progressive metal
Nightwish,B000056JXW,Audio CD,8,4.8,Wishmastour 2000,2002,progressive metal
Nordgeist,B08WP2BFRF,"Audio CD,MP3 Music,Vinyl",6,5,Frostwinter,2021,progressive metal
"Endless Sporadic,an",B01M4HGALQ,Audio CD,6,5,Magic Machine,2016,progressive metal
Iced Earth,B00129XQ4U,Audio CD,12,4.6,Enter the Realm of the Gods,2008,progressive metal
Time Requiem,B0001Z3IDA,Audio CD,8,4.8,Inner Circle of Reality,2004,progressive metal
Noeta,B08XNPVQMF,"Audio CD,MP3 Music,Vinyl",6,5,Elm,2021,progressive metal
Helloween,B000A2XBFY,DVD,24,4.4,Helloween: Hellish Videos - The Complete Video Collection [DVD],,progressive metal
Sapiency,B08DC5LB46,"Audio CD,MP3 Music",6,5,For Those Who Never Rest,2020,progressive metal
WITHERSCAPE,B00OU56P00,"Audio CD,MP3 Music,Vinyl",6,5,New Tomorrow Ep,2015,progressive metal
Queensrÿche,B00169U8G0,Audio CD,6,5,Operation Mindcrime & Queen of the Reich,2008,progressive metal
Iced Earth,B0012RM4M2,"Audio CD,Vinyl",12,4.6,Slave to the Dark: Century Media Years,2008,progressive metal
Giuntini Project,B000GEU6KO,Audio CD,8,4.8,III,2006,progressive metal
Giuntini Project,B000ETRBBS,Audio CD,6,5,II,2006,progressive metal
Cans,B0001MXSKG,"Audio CD,MP3 Music",24,4.4,Beyond The Gates,2004,progressive metal
P.O.D.,B0000DH93I,"Audio CD,MP3 Music,Audio CD",6,5,Will You,,progressive metal
Deride,B00005J9XY,"Audio CD,MP3 Music",6,5,Scars of Time,2001,progressive metal
3,B000059SYB,"Audio CD,MP3 Music",6,5,Paint By Number,2001,progressive metal
Helloween,B000057EDN,Audio CD,6,5,Power,1996,progressive metal
King's X,B00000ILOQ,Audio CD,8,4.8,Fade,,progressive metal
Orphaned Land,B000007VZ6,"Audio CD,Vinyl",16,4.5,El Norra Alila,,progressive metal
Megadeth,B000006L9O,"Audio CD,Audio CD,Vinyl,Audio, Cassette",16,4.5,Symphony of Destruction / Foreclosure of a Dream,1997,progressive metal
Original Soundtrack,B000087LOV,Audio CD,46,4.3,Daredevil,2003,progressive metal
Reece,B084DG2M9Y,"Audio CD,MP3 Music",23,4.4,Cacophony Of Souls,2020,progressive metal
Andromeda,B00005J9Z6,"Audio CD,MP3 Music",44,4.3,Extension of the Wish,2001,progressive metal
Queensrÿche,B000E1ZBHM,"Audio CD,MP3 Music,Vinyl",517,4.2,Operation: Mindcrime II,2006,progressive metal
Stratovarius,B00000IKNB,"Audio CD,MP3 Music,Audio CD",42,4.3,Twilight Time,1999,progressive metal
Blut Aus Nord,B09BGPD29R,"Vinyl,MP3 Music,Audio CD",22,4.4,Memoria Vetusta I - Fathers Of The Icy Age,2021,progressive metal
Meshuggah,B00005B82Z,Audio CD,22,4.4,Rare Trax,2001,progressive metal
Pro-Pain,B000050WZA,Audio CD,22,4.4,Round 6,2000,progressive metal
White Willow,B00004UEGY,"Audio CD,MP3 Music",22,4.4,Sacrament,2017,progressive metal
Lordi,B000K2UHRE,DVD,22,4.4,Lordi: Market Square Massacre,", et al.",progressive metal
Fish,B000007U2J,"Audio CD,Vinyl",22,4.4,Suits,,progressive metal
Queensrÿche,B0000076JO,Audio CD,22,4.4,Hear in the Now Frontier,,progressive metal
The Fall of Troy,B000GUJZBY,"Audio CD,MP3 Music",15,4.5,The Fall Of Troy,2006,progressive metal
War from a Harlots Mouth,B000TLA9B0,"Audio CD,MP3 Music",15,4.5,Transmetropolitan,2007,progressive metal
Akercocke,B000Q66HT6,"Audio CD,MP3 Music",15,4.5,Antichrist,2007,progressive metal
Dead Soul Tribe,B0002LR8LG,"Audio CD,MP3 Music",15,4.5,The January Tree,2012,progressive metal
Hypno5e,B01HHRHBWI,"Audio CD,MP3 Music",15,4.5,Shores Of The Abstract Line,2019,progressive metal
Spheric Univers Experience,B000NJWTKW,Audio CD,15,4.5,Anima,2017,progressive metal
After Forever,B000FZEPZQ,Audio CD,15,4.5,Mea Culpa,2006,progressive metal
Nightwish,B000CBNZJU,Audio CD,15,4.5,Highest Hopes: the Best of,,progressive metal
Pro-Pain,B000087D8J,Audio CD,15,4.5,Run for Cover,2011,progressive metal
Angra,B0000695M2,"Audio CD,MP3 Music",15,4.5,Hunters & Prey,,progressive metal
Frameshift,B000SNUNKG,"Audio CD,MP3 Music",39,4.3,Consortium Project Iv: Children of Tomorrow,2007,progressive metal
Annihilator,B000BRY5ZS,"Audio CD,MP3 Music",39,4.3,Schizo Deluxe,2005,progressive metal
Abscession,B09DMW9HB9,"Audio CD,MP3 Music",9,4.7,Rot Of Ages,2022,progressive metal
Various Artists,B000000H2R,Audio CD,9,4.7,Death Is Just the Beginning 3,1995,progressive metal
Nunslaughter,B09FTHMSR3,"Audio CD,MP3 Music",9,4.7,Red is the Color of Ripping Death,2022,progressive metal
The Nails,B088BS66XW,"Vinyl,MP3 Music",9,4.7,I Don't Want to Know You Picture,2021,progressive metal
Godflesh,B09GW282Z6,"Vinyl,Audio CD",9,4.7,Long Live The New Flesh,2021,progressive metal
Amorphis,B000001128,"Audio CD,Vinyl",9,4.7,Black Winter Day,1995,progressive metal
Peccatum,B0009RQS2I,"Audio CD,MP3 Music",9,4.7,Moribund People,2005,progressive metal
Voivod,B000005VHE,"Audio, Cassette,MP3 Music,Audio CD",9,4.7,Best of: Voivod,1993,progressive metal
A Skylit Drive,B000LP5FM2,"Audio CD,MP3 Music",21,4.4,She Watched The Sky,2007,progressive metal
Wild Dogs,B0002W36YS,"Audio CD,Vinyl,Audio, Cassette",21,4.4,Reign of Terror,2002,progressive metal
Galactic Cowboys,B000001C9F,"Audio CD,MP3 Music",11,4.6,Feel the Rage,1996,progressive metal
Volur,B08HRZ2JDH,"Audio CD,MP3 Music,Vinyl",11,4.6,Death Cult,2020,progressive metal
Wolf Jaw,B07XC9JZDW,"Audio CD,MP3 Music,Vinyl",11,4.6,The Heart Won't Listen,2019,progressive metal
Mob Rules,B000I8ON70,"Audio CD,MP3 Music",11,4.6,Ethnolution A.D.,2007,progressive metal
Dead Soul Tribe,B000BLI398,"Audio CD,MP3 Music",11,4.6,The Dead Word,2012,progressive metal
Royal Hunt,B0009J8HO8,"Audio CD,Audio CD",11,4.6,Paper Blood,2005,progressive metal
Rhapsody,B00005V2TR,Audio CD,11,4.6,Power of the Dragonflame,2002,progressive metal
Labyrinth,B00000APQL,Audio CD,11,4.6,Return to Heaven,1999,progressive metal
Savatage,B0000073L2,Audio CD,11,4.6,Ghost In The Ruins - A Tribute to Criss Oliva,2000,progressive metal
Symphony X,B000VAH6T2,"Audio CD,MP3 Music",36,4.3,Paradise Lost,2007,progressive metal
Queensrÿche,B00000K3GX,"Audio CD,MP3 Music,Audio, Cassette",152,4.2,Q2k,1999,progressive metal
The Breathing Process,B095T68DXQ,"Audio CD,MP3 Music,Vinyl",14,4.5,Labyrinthian,2021,progressive metal
Buckethead,B00007ELBD,Audio CD,14,4.5,Funnel Weaver,2002,progressive metal
Motorhead,B08NZ4M758,Vinyl,14,4.5,Iron Horse / Born To Lose, | ,progressive metal
Moon & the Nightspirit,B087677V7H,"Audio CD,MP3 Music,Vinyl",14,4.5,Aether,2020,progressive metal
Helloween,B000006JQ6,Audio CD,35,4.3,High Live,1996,progressive metal
Urban Dance Squad,B01EAJ9CIC,"Vinyl,MP3 Music,Audio CD",20,4.4,Singles Collection,2016,progressive metal
Transatlantic,B000F4RHYS,DVD,14,4.5,Building the Bridge/ Live in Europe,,progressive metal
Burst,B000B7QOYS,"Audio CD,MP3 Music,Vinyl",14,4.5,Origo,2006,progressive metal
Tyrant,B08PJP599X,"Vinyl,Audio CD",14,4.5,Mean Machine,2021,progressive metal
Godsnake,B08DC1P8QZ,"Audio CD,MP3 Music",14,4.5,Poison Thorn,2020,progressive metal
King's X,B00132S484,Audio CD,14,4.5,XV,2008,progressive metal
Winger,B000I0S9J6,"Audio CD,MP3 Music",14,4.5,Iv,2006,progressive metal
Gathering,B00120KBME,DVD,34,4.3,The Gathering: A Noise Severe,,progressive metal
Derek Sherinian,B001MYZ2QK,"Audio CD,MP3 Music",33,4.3,Molecular Heinosity,2009,progressive metal
Fireforce,B08MS6V3WG,"Audio CD,MP3 Music,Vinyl",19,4.4,Rage Of War,2021,progressive metal
Zero Hour,B000059M3X,"Audio CD,MP3 Music",19,4.4,The Towers of Avarice,2017,progressive metal
Lana Lane,B00005YXL4,"Audio CD,MP3 Music",19,4.4,Project Shangri-La,2019,progressive metal
Stormwitch,B081WPXXJW,"Vinyl,MP3 Music,Audio CD",19,4.4,Walpurgis Night,2020,progressive metal
Within Temptation,B0009X4UB8,"Audio CD,Audio CD",19,4.4,Angels Pt.3,2005,progressive metal
Rammstein,B0007OE15O,Audio CD,19,4.4,Reise Reise,2005,progressive metal
Refused,B000025GR6,"Audio CD,Vinyl",19,4.4,This Just Might Be The Tr,1994,progressive metal
Megadeth,B0000633IL,Audio CD,106,4.2,Rude Awakening,2002,progressive metal
