artist,asin,media,review_count,star_rating,title,year,genre
Dimmu Borgir,B087L4R4BL,"Audio CD,MP3 Music,Vinyl",222,4.7,Spiritual Black Dimensions SHM,2020,black metal
Tiamat,B096CSDF3L,"Audio CD,Audio CD",29,4.9,Prey,2021,black metal
Darkthrone,B0BN8WLKQ7,"Audio CD,Audio CD",51,4.8,Goatlord - Original,2023,black metal
Darkthrone,B006PMWRSK,"MP3 Music,Audio CD",211,4.7,Soulside Journey (Original Edition),1991,black metal
Venom,B0727NTJF8,"Vinyl,MP3 Music,Audio CD",209,4.7,At War With Satan,2017,black metal
Cradle Of Filth,B0B324SYHY,"Vinyl,MP3 Music,Audio CD",209,4.7,Bitter Suites To Succubi,2022,black metal
Sodom,B01I4Q0UBU,"Audio CD,MP3 Music,Vinyl",209,4.7,Decision Day: Live At Montreux Limited/Bonus Track/Bonus,2016,black metal
Mercyful Fate,B07J35QDNR,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",208,4.7,9 Picture,2019,black metal
Alcest,B07GVXHJST,"Vinyl,MP3 Music,Audio CD",205,4.7,Les Voyages De L'bme,2018,black metal
Solstafir,B0BL86G1VH,"Vinyl,MP3 Music,Audio CD",201,4.7,"Otta Ltd. Ed. Clear, White & Transparent Blue marbled in",2023,black metal
Witchery,B083XX51XW,"Audio CD,MP3 Music,Vinyl",50,4.8,"Dead, Hot And Ready 2020 Ltd.",2020,black metal
Falkenbach,B08KGPLRYB,"Audio CD,Vinyl",20,5,The Nine Worlds Of Falkenbach Manifestations 1995-2013,2020,black metal
Crowbar,B07VNWGNK7,"Vinyl,MP3 Music,Audio CD",200,4.7,Zero And Below,2022,black metal
Immortal,B07D54L16F,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",199,4.7,All Shall Fall Black,2018,black metal
King Diamond,B07DV95WSZ,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",197,4.7,House of God,2018,black metal
Darkthrone,B001B0WL6E,"Audio CD,MP3 Music,Audio CD,Vinyl",193,4.7,WALPURGISNACHT/HIS MAJESTY AT THE SWAMP/THE LAMENT OF GODS,2004,black metal
Cradle Of Filth,B07G2CJM7K,"Vinyl,Audio CD",190,4.7,Darkly Darkly Venus Aversa,2018,black metal
Tiamat,B004JNE1H2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",188,4.7,Wildhoney Bonus,2015,black metal
King Diamond,B00DOQBWEK,"Audio CD,MP3 Music,Audio CD,Vinyl",188,4.7,The Puppet Master,2012,black metal
Katatonia,B099SV1Z25,"Audio CD,Vinyl",185,4.7,Mnemosynean,2021,black metal
Anaal Nathrakh,B08DBVR19G,"Audio CD,MP3 Music,Vinyl",184,4.7,Endarkenment,2020,black metal
Destruction,B07SKD1KGB,"Audio CD,MP3 Music,Vinyl",183,4.7,Born To Perish,2019,black metal
Behemoth,B09HSKBQVC,"Audio CD,Vinyl",182,4.7,In Absentia Dei,2021,black metal
Bathory,B09MF32R46,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",181,4.7,Hammerheart,2022,black metal
Paysage d'Hiver,B07YTDF448,"Vinyl,MP3 Music,Audio CD",28,4.9,Das Tor,2019,black metal
Darkthrone,B000VEA4YM,"Audio CD,Audio CD",28,4.9,F.O.a.D.,2007,black metal
Cradle Of Filth,B0020MAA2O,"Audio CD,MP3 Music,Audio CD",177,4.7,Godspeed On the Devil's Thunder - Cradle of Filth,,black metal
Behemoth,B002Y526FQ,"Audio CD,MP3 Music,Audio CD,Vinyl",176,4.7,Zos Kia Cultus (Here and Beyond) [Korea Edition] [+4 Bonus Tracks] [PLYZEN 2003],2003,black metal
Moonspell,B09GK6P1FK,"Vinyl,Audio CD",48,4.8,Darkness & Hope,2022,black metal
Finntroll,B089TV17F8,"Audio CD,Vinyl",172,4.7,Vredesvsvd Ltd. Mediabook & Patch in Slipcase,2020,black metal
Sodom,B006RKMJJ2,"MP3 Music,Audio CD",169,4.7,Persecution Mania (Original Picture Disc),1987,black metal
Belphegor,B08LGMQQMS,"Vinyl,MP3 Music,Audio CD",167,4.7,Totenritual Beer w/ Black Splatter,2020,black metal
Mercyful Fate,B086PLB539,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",163,4.7,Return Of The Vampire,2020,black metal
Deafheaven,B07Y1V7HJP,"Vinyl,MP3 Music,Audio CD",163,4.7,New Bermuda,2015,black metal
Witchery,B083XX41YD,"Audio CD,MP3 Music,Vinyl",47,4.8,Symphony For The Devil 2020 Ltd.,2020,black metal
Bethlehem,B07PFS753S,"Audio CD,MP3 Music,Vinyl",47,4.8,Lebe Dich leer,2019,black metal
Bethlehem,B07PL9TSZS,"Audio CD,MP3 Music,Vinyl",47,4.8,Lebe Dich leer,2019,black metal
Belphegor,B004NMDO0E,"Vinyl,MP3 Music,Audio CD",47,4.8,Goatreich - Fleshcult,,black metal
Darkthrone,B09V36Q13H,"Vinyl,MP3 Music,Audio CD",160,4.7,The Underground Resistance,2022,black metal
Behemoth,B0057AVXJK,"MP3 Music,Audio CD",161,4.7,The Apostasy,,black metal
Behemoth,B0B1369GCV,"Audio CD,MP3 Music,Vinyl",157,4.7,Opvs Contra Natvram,2022,black metal
Ihsahn,B081WRDXDP,"Audio CD,MP3 Music,Vinyl",155,4.7,Telemark,2020,black metal
Marduk,B09KNB1774,"Audio CD,MP3 Music,Vinyl",155,4.7,Frontschwein,2022,black metal
Sepultura,B095GRQJFR,"Audio CD,Vinyl",155,4.7,Sepulnation - The Studio Albums 1998 - 2009,2021,black metal
Cradle Of Filth,B00QQOY01Y,"MP3 Music,Audio CD",153,4.7,Cradle Of Filth: The Principle Of Evil Made Flesh (Colored Vinyl) Vinyl 2LP,,black metal
Necrophobic,B08FBHZ9RC,"Audio CD,MP3 Music,Audio CD",151,4.7,Necrophobic - Mark Of The Necrogram [Dying Music] (Cd),,black metal
Diabolical Masquerade,B08Z2J456G,"Audio CD,MP3 Music,Vinyl",46,4.8,Death's Design,2021,black metal
Leviathan,B07D55J8P4,"Vinyl,MP3 Music,Audio CD",27,4.9,Massive Conspiracy Against All Life,2018,black metal
Bal Sagoth,B09MDNVCXV,"Vinyl,MP3 Music,Audio CD",27,4.9,Atlantis Ascendant,2022,black metal
Death SS,B08YQCPYMZ,"Vinyl,MP3 Music,Audio CD",27,4.9,Resurrection Picture,2021,black metal
Sepultura,B096WMCW3X,"Audio CD,MP3 Music",147,4.7,SepulQuarta,2021,black metal
Dissection,B00KSCVAYU,Audio CD,147,4.7,Storm of the Lights Bane (PURPLE VINYL),,black metal
Carnifex,B07SR85PSV,"Vinyl,MP3 Music,Audio CD",146,4.7,World War X,2019,black metal
Moonspell,B07D4ZLG4K,"Audio CD,MP3 Music,Vinyl",146,4.7,1755,2018,black metal
Alcest,B093RPHWRN,"Vinyl,MP3 Music,Audio CD",145,4.7,Souvenirs D'un Autre Monde,2021,black metal
Dimmu Borgir,B087LB3V7B,"Audio CD,MP3 Music,Vinyl",144,4.7,Stormblast SHM,2020,black metal
Bathory,B09MDWST8N,"Audio, Cassette,MP3 Music,Audio CD",45,4.8,Nordland I,2022,black metal
Gehennah,B08L9F9MST,"Vinyl,MP3 Music,Audio CD",45,4.8,First Spell,2020,black metal
Toxic Holocaust,B096TJMZWN,"Vinyl,Audio CD",140,4.7,AN OVERDOSE OF DEATH,2021,black metal
Burzum,B083LVXV25,"Audio CD,MP3 Music,Vinyl",138,4.7,Thulean Mysteries,2020,black metal
Woods of Ypres,B01FDL89OO,"Audio CD,MP3 Music,Vinyl",137,4.7,Woods 5: Grey Skies & Electric Light,2012,black metal
Ihsahn,B08991T31M,"Audio CD,MP3 Music",136,4.7,Pharos,2020,black metal
Ulver,B0BRYTSKB8,"Vinyl,MP3 Music,Audio CD",134,4.7,The Assassination of Julius Caesar,2023,black metal
Satyricon,B07N8SKYLV,"Audio CD,MP3 Music",133,4.7,Nemesis Divina,2022,black metal
Dark Funeral,B09BYFX3WY,"Audio CD,MP3 Music,Vinyl",44,4.8,Vobiscum Satanas,2022,black metal
Diabolical Masquerade,B08Z342X1Q,"Audio CD,MP3 Music,Vinyl",44,4.8,Nightwork,2021,black metal
Behemoth,B0794L61LR,"Audio CD,MP3 Music",44,4.8,Demigod,2018,black metal
Naglfar,B08GFMLFTY,"Audio CD,MP3 Music,Vinyl",44,4.8,Pariah,2021,black metal
Borknagar,B08Y49HFLC,"Audio CD,MP3 Music,Vinyl",44,4.8,Olden Domain,2021,black metal
Belphegor,B09Y26M2RP,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",131,4.7,The Devils - Wine Red,2022,black metal
Celtic Frost,B07NR8BRZY,"Audio CD,MP3 Music",131,4.7,Innocence and Wrath,2019,black metal
Darkthrone,B0BD98S842,"Vinyl,Audio CD",129,4.7,Astral Fortress,2022,black metal
Dark Funeral,B07K14BMN5,"Audio CD,MP3 Music,Vinyl",130,4.7,The Secrets Of The Black Arts Bonus,2018,black metal
Agalloch,B004PSCDJE,"MP3 Music,Audio CD",128,4.7,Ashes Against The Grain,,black metal
Sodom,B07GVS4QYF,"Audio CD,MP3 Music,Vinyl",127,4.7,Partisan,2018,black metal
Blut Aus Nord,B085HLYTD7,"Vinyl,MP3 Music,Audio CD",43,4.8,The Work Which Transforms God Half Ultra Clear/Half Black,2020,black metal
Sacramentum,B0851LLVKS,"Vinyl,Audio CD",123,4.7,Far Away From The Sun,2020,black metal
Satyricon,B00TGF94R0,"Vinyl,MP3 Music,Audio CD,Audio DVD",124,4.7,Live At The Opera,2015,black metal
Sunn O))),B07P61PR9Y,"Audio CD,MP3 Music,Vinyl",123,4.7,Life Metal,2019,black metal
Behemoth,B07BF25DQJ,"Vinyl,Audio CD",120,4.7,Messe Noire,2018,black metal
Diabolical Masquerade,B08YHYPJDZ,"Audio CD,MP3 Music,Vinyl",42,4.8,Ravendusk In My Heart,2021,black metal
Necrophobic,B09QXLHN25,"Audio CD,MP3 Music,Vinyl",42,4.8,Death To All 2022,2022,black metal
Death SS,B09H3NL149,"Audio CD,MP3 Music,Vinyl",42,4.8,Ten Limited,2021,black metal
Dissection,B0059YLIDU,"MP3 Music,Audio CD",117,4.7,Storm Of The Light's Bane (Picture Disc),1996,black metal
Carach Angren,B0863TTV9V,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",116,4.7,Dance And Laugh Amongst The Rotten Ltd. on Silver,2020,black metal
Immortal,B07HPZSWQ9,"Vinyl,MP3 Music,Audio CD",112,4.7,Diabolical Fullmoon Mysticism Ltd. Ed. splatter,2018,black metal
Enslaved,B07X2M11M6,"Audio CD,MP3 Music,Vinyl",112,4.7,Axioma Ethica Odini,2019,black metal
Carnifex,B09B4K47QF,"Audio CD,MP3 Music,Vinyl",111,4.7,Graveside Confessions,2021,black metal
Goatwhore,B081KRTDRH,"Vinyl,MP3 Music,Audio CD",111,4.7,Vengeful Ascension,2020,black metal
Inquisition,B00ULZRH9Q,"MP3 Music,Audio CD",41,4.8,Invoking the Majestic Throne of Satan,,black metal
Golden Dawn,B001CEH2K4,"Audio CD,MP3 Music,Audio, Cassette",41,4.8,Power Plant,1992,black metal
Abysmal Dawn,B084DFYJ57,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",109,4.7,Phylogenesis,2020,black metal
Katatonia,B07S7776NM,"Vinyl,MP3 Music,Audio CD",108,4.7,Discouraged Ones,2019,black metal
King Diamond,B000000H8E,"Audio CD,Vinyl,Audio, Cassette",107,4.7,Them,1991,black metal
AZAGHAL,B086PTDHYV,Audio CD,25,4.9,Black Terror Metal Vol 1,2020,black metal
Craft,B004KKYHG4,"Audio CD,Audio CD,Vinyl",25,4.9,Terror Propaganda,2011,black metal
Rotting Christ,B08PXK5788,"Audio CD,MP3 Music,Vinyl",105,4.7,Theogonia,2021,black metal
Venom,B086B5Q97G,"Audio CD,MP3 Music,Vinyl",106,4.7,Sons of Satan,2020,black metal
Venom,B088VYR34Z,"Audio CD,Audio CD",40,4.8,Calm Before The Storm,2020,black metal
Sodom,B095JC5KGB,"Audio CD,MP3 Music",103,4.7,Bombenhagel,2021,black metal
Necrophobic,B09MYSQ15V,"Vinyl,Audio CD",40,4.8,Hrimthursum 2022,2022,black metal
Underoath,B09BGLY45V,"Audio CD,MP3 Music,Vinyl",102,4.7,Voyeurist,2022,black metal
Bathory,B00004ZSHI,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",102,4.7,Twilight of the Gods,,black metal
Moonspell,B09PVX7CZ3,"Vinyl,MP3 Music,Audio CD",98,4.7,Irreligious (Orange Splatter),2022,black metal
Isengard,B08D4VS7TM,"Vinyl,MP3 Music,Audio CD",98,4.7,Varjevndogn,2020,black metal
Melechesh,B07GRRCRSL,"Vinyl,MP3 Music,Audio CD",39,4.8,The Epigenesis,2019,black metal
Bethlehem,B07CLW1VHG,"Vinyl,MP3 Music,Audio CD",39,4.8,Bethlehem,2018,black metal
Destruction,B07M791X64,"Vinyl,MP3 Music,Audio CD",96,4.7,Under Attack,2019,black metal
Enslaved,B07D57WCCY,"Audio, Cassette,Audio CD",95,4.7,In Times Red,2018,black metal
Celtic Frost,B0BCRTZZLP,"Vinyl,Audio CD",94,4.7,Danse Macabre,2022,black metal
Behemoth,B085RNL13S,"Audio CD,MP3 Music,Vinyl",94,4.7,And the Forests Dream Eternally,2020,black metal
Darkthrone,B07XBMHYVW,"Vinyl,MP3 Music,Audio CD",94,4.7,"Hate Them (12"" LP)",,black metal
Darkthrone,B07CN4NQGF,"Audio CD,MP3 Music,Vinyl",93,4.7,Total Death,2018,black metal
Destruction,B096CRJ3Q8,"Audio CD,MP3 Music,Vinyl",93,4.7,Live Attack,2022,black metal
Enslaved,B07X3QFY8T,"Audio CD,MP3 Music,Vinyl",93,4.7,Vertebrae,2019,black metal
Archgoat,B09NMF5J31,"Vinyl,MP3 Music,Audio CD",24,4.9,Whore Of Bethlehem,2022,black metal
Antestor,B082RDL2ZW,"Vinyl,MP3 Music,Audio CD",38,4.8,Omen (180 Gram Random Color Vinyl),,black metal
Cryptopsy,B01E4WMNG8,"Audio CD,MP3 Music,Vinyl",38,4.8,Book Of Suffering: Tome 1,2016,black metal
Archgoat,B01DH22QOK,"Misc.,MP3 Music,Audio CD,Vinyl",24,4.9,Whore Of Bethlehem,,black metal
Incantation,B00CQT2J0C,"Vinyl,MP3 Music,Audio CD",38,4.8,Vanquish In Vengeance,,black metal
Katatonia,B09FNRNVKW,"Audio CD,MP3 Music,Vinyl",89,4.7,Dethroned & Uncrowned,2021,black metal
Emperor,B08DPX6JGF,Vinyl,89,4.7,Anthems To The Welkin At Dusk Half-Speed Master,2021,black metal
SAMAEL,B095TCZBS4,"Audio CD,MP3 Music,Vinyl",88,4.7,Ceremony Of Opposites,2021,black metal
Bathory,B09MF32R48,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",87,4.7,Blood On Ice,2022,black metal
Blut Aus Nord,B09R4VR5N4,"Vinyl,MP3 Music,Audio CD",37,4.8,Ultima Thulée,2022,black metal
Archgoat,B09FP374MV,"Audio CD,MP3 Music,Vinyl",36,4.8,Worship The Eternal Darkness,2021,black metal
Aura Noir,B07XBMK2QM,"Vinyl,MP3 Music,Audio CD",36,4.8,"Black Thrash Attack (12"" LP)",,black metal
Ihsahn,B07CXC32T9,"Vinyl,MP3 Music,Audio CD",81,4.7,Amr,2018,black metal
Gorgoroth,B0B77SZZMK,"Vinyl,MP3 Music,Audio CD",80,4.7,Antichrist,2022,black metal
STORMLORD,B07PRZL4M3,"Vinyl,MP3 Music,Audio CD",17,5,Far,2019,black metal
Darkthrone,B006PPGT1S,"MP3 Music,Audio CD",80,4.7,The Cult Is Alive,2006,black metal
Mercyful Fate,B086PTDWF3,Vinyl,23,4.9,Mercyful Fate,2022,black metal
Empyrium,B09DGZJ7M8,"Vinyl,MP3 Music,Audio CD",23,4.9,Weiland Gold,2021,black metal
Taake,B001HIU7CU,"Audio CD,MP3 Music",23,4.9,Taake,2023,black metal
Deathspell Omega,B00BRRN6G0,Audio CD,23,4.9,Paracletus,,black metal
Moonspell,B07DKYZB9X,"Vinyl,MP3 Music,Audio CD",78,4.7,Wolfheart 2018,2018,black metal
Inquisition,B07C53ZZWD,"Vinyl,MP3 Music,Audio CD",78,4.7,"Ominous Doctrines of the Perpetual Mystical Macrocosm Ltd. Ed. solid blue, white & black mixed",2018,black metal
Katatonia,B07CXGS4NW,"Audio CD,MP3 Music",77,4.7,The Fall Of Hearts,2021,black metal
Burzum,B006COH4PM,"Audio CD,MP3 Music,Vinyl",77,4.7,From the Depths of Darkness,2011,black metal
Windir,B08ZQD1FQY,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",77,4.7,Arntor,2021,black metal
Lord Belial,B09TPMFNX7,"Audio CD,MP3 Music,Vinyl",35,4.8,Rapture,2022,black metal
HORDE,B07ZWB2PWP,"Audio CD,MP3 Music,Vinyl",35,4.8,Hellig Usvart,2019,black metal
Manegarm,B07K17L29N,"Vinyl,MP3 Music,Audio CD",35,4.8,Vargstenen,2019,black metal
Agalloch,B07CLCL9CW,"Vinyl,MP3 Music,Audio CD",75,4.7,The Serpent & the Sphere 2x LP (Burgundy Vinyl) (Etched D-Side) (Limited to /1000 copies),,black metal
Marduk,B085RNMC5H,"Audio CD,MP3 Music,Vinyl",74,4.7,Plague Angel,2020,black metal
1349,B07WLBTY3Q,"Vinyl,MP3 Music,Audio CD",73,4.7,Hellfire Transparent Red,2019,black metal
1349,B07QN8PDMJ,"Vinyl,MP3 Music,Audio CD",73,4.7,Massive Cauldron of Chaos Ltd. Green,2019,black metal
...And Oceans,B084DG2PVZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",72,4.7,Cosmic World Mother,2020,black metal
Belphegor,B09ZRSBY8H,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",34,4.8,Bondage Goat Zombie,2022,black metal
Månegarm,B07N3VYTKL,"Audio CD,MP3 Music,Vinyl",72,4.7,Fornaldarsagor,2022,black metal
Behexen,B081JBF4BV,"Audio CD,MP3 Music,Vinyl",34,4.8,My Soul For His Glory,2020,black metal
Blut Aus Nord,B085H68R5V,"Vinyl,MP3 Music,Audio CD",34,4.8,Memoria Vetusta II - Dialogue With The Stars Orange Marble,2020,black metal
Vital Remains,B084DHDNXL,"Vinyl,MP3 Music,Audio CD",72,4.7,Dechristianize,2020,black metal
Eisregen,B07H681QX6,"Audio CD,MP3 Music,Vinyl",70,4.7,Fegefeuer,2018,black metal
Incantation,B0B92R1LW3,"Vinyl,MP3 Music,Audio CD",70,4.7,Blasphemy,2022,black metal
Ihsahn,B096C1H2M2,"Vinyl,MP3 Music,Audio CD",69,4.7,After Black/White Swirl & Pink,2021,black metal
Carnifex,B08TZM2QNT,"Vinyl,MP3 Music,Audio CD",68,4.7,Hell Chose Me - Exclusive Limited Edition Black Red Yellow Starburst Colored Vinyl Lp(Limited to 100 Copies Pressed!!),2020,black metal
Rotting Christ,B07SBCM4MD,"Audio CD,MP3 Music,Vinyl",68,4.7,Non Serviam,2019,black metal
Moonspell,B093KPRK1H,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",68,4.7,Night Eternal,2021,black metal
Watain,B07TJCGL24,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",68,4.7,Sworn to the Dark Ltd. Ed. Silver,2019,black metal
Ulver,B07TKH5V7M,"Audio CD,Vinyl",33,4.8,Hexahedron Live At Henie Onstad Kunstsenter,2021,black metal
Rotting Christ,B08GLJ1JL5,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",33,4.8,Khronos Col.,2020,black metal
Witchery,B083XV7L22,"Vinyl,MP3 Music,Audio CD",67,4.7,Restless & Dead 2020 Black,2020,black metal
UADA,B07C8Q5MS6,"Audio CD,MP3 Music,Vinyl",67,4.7,Cult Of A Dying Sun,2018,black metal
Blut Aus Nord,B09VZFXWRV,"Audio CD,MP3 Music,Vinyl",64,4.7,Disharmonium - Undreamable Abysses,2022,black metal
Windir,B08Z2NTWZF,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",32,4.8,Sóknardalr Ltd Ed,2021,black metal
Sodom,B078D2KK91,"Vinyl,MP3 Music,Audio CD",64,4.7,Sodom,2017,black metal
GRAVELAND,B07S15W7WV,"Audio CD,MP3 Music,Vinyl",16,5,Thousand Swords,2019,black metal
Naglfar,B09S12Y53G,"Audio CD,MP3 Music,Vinyl",32,4.8,Harvest,2022,black metal
Andrea and Hot Mink,B001OTR176,"MP3 Music,Audio CD",32,4.8,Revenge Of The Nerds,", et al.",black metal
Melechesh,B0012FD9UU,"MP3 Music,Audio CD",32,4.8,Emissaries (Vinyl),,black metal
King Diamond,B07FPK5WS4,Vinyl,22,4.9,The Puppet Master,2018,black metal
Negura Bunget,B09KN7Z2B9,"Vinyl,MP3 Music,Audio CD",21,4.9,'n Crugu Bradului,2022,black metal
Anaal Nathrakh,B08FCP2DT2,Audio CD,21,4.9,Endarkenment Material,2020,black metal
Rotting Christ,B08GLMMLS3,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",21,4.9,Sleep of the Angels Col.,2020,black metal
Bathory,B000UPC0W6,Vinyl,61,4.7,Nordland I & II,2021,black metal
Venom,B07BLHMY41,"Vinyl,MP3 Music,Audio CD",61,4.7,Eine Kleine Nachtmusik,2017,black metal
Godkiller,B08W7JH586,"Vinyl,MP3 Music,Audio CD",31,4.8,The Rebirth Of The Middle Ages,2021,black metal
Emperor,B087SHDHT1,Vinyl,31,4.8,Wrath Of The Tyrant Transparent Red,2020,black metal
LEVIATHAN,B07D54LF38,"Vinyl,Audio CD",31,4.8,Tentacles of Whorror,2018,black metal
Rotting Christ,B08GLMMLS5,"Vinyl,MP3 Music,Audio CD",31,4.8,Genesis Col.,2020,black metal
Sodom,B071GDXKVP,"Vinyl,MP3 Music,Audio CD",61,4.6,Code Red Icy Blue Marbled,2017,black metal
King Diamond,B07FPSF9LC,"Vinyl,MP3 Music,Audio CD",58,4.7,Deadly Lullabyes,2018,black metal
Watain,B07TNVWNWW,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",58,4.7,Casus Luciferi Ltd. Ed crystal Clear,2019,black metal
Belphegor,B09MZHRVLB,Audio CD,57,4.7,The Last Supper / Blutsabbath Remastered 2021,2022,black metal
Primordial,B004NQZWQE,"MP3 Music,Audio CD",57,4.7,The Gathering Wilderness,,black metal
DRUDKH,B07NHPMMS4,"Audio CD,MP3 Music,Audio, Cassette",30,4.8,Few Lines in Archaic Ukrainian,2019,black metal
Falkenbach,B09QXQHRQR,"Audio CD,MP3 Music,Vinyl",30,4.8,Ok nefna tysvar Ty,2022,black metal
Finntroll,B07NNM25WG,"Vinyl,MP3 Music,Audio CD",30,4.8,Midnattens Widunder,2019,black metal
Månegarm,B08YN6TNQ2,"Vinyl,MP3 Music,Audio CD",56,4.7,Manegarm,2021,black metal
Marduk,B01JKG6ERW,"Vinyl,MP3 Music,Audio CD",56,4.7,Opus Nocturne(180 gram vinyl) Vinyl LP,,black metal
Incantation,B00GF2EK9E,"MP3 Music,Audio CD",56,4.7,Mortal Throne of Nazarene,,black metal
Sunn O))),B09GBHCCY4,"Audio CD,MP3 Music,Vinyl",55,4.7,"Metta, Benevolence BBC6 Live: on the invitation of Mary Ann Hobbs",2021,black metal
Sigh,B08C7DS6YH,"Vinyl,Audio CD",55,4.7,Scorn Defeat,2021,black metal
Destruction,B099TL6DLF,"Vinyl,MP3 Music,Audio CD",55,4.7,Infernal Overkill,2021,black metal
Nargaroth,B0B97VW2BK,"Audio CD,MP3 Music,Vinyl",20,4.9,Black Metal Ist Krieg,2022,black metal
Dissection,B09SBL2SJ1,"Vinyl,Audio CD",20,4.9,Maha Kali,2022,black metal
Taake,B082BVMW89,"Vinyl,Audio CD",20,4.9,Nattestid Ser Porten Vid,2020,black metal
Falkenbach,B09QXQKWFT,"Audio CD,MP3 Music,Vinyl",20,4.9,Tiurida,2022,black metal
Mutiilation,B017DZAFNQ,"Audio CD,MP3 Music,Audio CD",20,4.9,Mutiilation: Vampires Of Black Imperial Blood,1995,black metal
Akercocke,B07YTDY8XQ,"Audio CD,MP3 Music,Vinyl",54,4.7,Renaissance In Extremis,2019,black metal
Venom,B006LFAOUO,"Audio CD,Vinyl",54,4.7,German Assault,1987,black metal
Dark Fortress,B07XK5R5XR,"Audio CD,Vinyl",29,4.8,Stab Wounds 2019,2019,black metal
Blut Aus Nord,B07TNVX3K9,"Vinyl,Audio CD",29,4.8,777 - The Desanctification,2019,black metal
Empyrium,B0B57T16FJ,"Vinyl,MP3 Music,Audio CD",53,4.7,Songs Of Moors & Misty Fields - Orange,2022,black metal
Drudkh,B07QKZC4S3,"Vinyl,MP3 Music,Audio CD",53,4.7,Autumn Aurora Ltd. Ed. clear,2019,black metal
Borknagar,B08GFXBK3J,"Audio CD,MP3 Music",15,5,For The Elements,2021,black metal
Enslaved,B093KJ8YGC,"Audio CD,Audio DVD",52,4.7,Cinematic Tour 2020,2021,black metal
Agalloch,B00G75NVD0,"Audio CD,Vinyl",52,4.7,Pale Folklore (Picture Vinyl),2013,black metal
Dimmu Borgir,B003XRZZES,"Audio CD,MP3 Music,Vinyl",285,4.6,Abrahadabra,2013,black metal
Deafheaven,B096LWKZ5H,"Vinyl,MP3 Music,Audio CD",269,4.6,Infinite Granite,2021,black metal
The Thorns,B00BBETJYW,"MP3 Music,Audio CD",51,4.7,Thorns (Black Vinyl),2012,black metal
Katatonia,B0BKGP494D,"Audio CD,MP3 Music,Vinyl",28,4.8,Sky Void Of Stars,2023,black metal
Xasthur,B07TNVX64S,Audio CD,28,4.8,Moribund Cult Years,2020,black metal
Falkenbach,B099P7M763,"Vinyl,MP3 Music,Audio CD",28,4.8,...magni blandinn ok megintiri...,2021,black metal
Emperor,B0058RZXES,"Audio CD,Vinyl",28,4.8,Emperial Live Ceremony (Picture Disc),2000,black metal
Soulfly,B00004XOXU,"Vinyl,MP3 Music,Audio CD",245,4.6,Primitive ( Picture Disc ),,black metal
Chthonic,B00DDSJLVU,"Audio CD,MP3 Music,Audio CD",50,4.7,Bu-Tik (2013),,black metal
Kvelertak,B081WQQSRX,"Audio CD,MP3 Music,Vinyl",242,4.6,Splid,2020,black metal
Moonspell,B08P626DRM,"Vinyl,Audio CD",234,4.6,Hermitage,2022,black metal
Drudkh,B07QLZMVWG,"Vinyl,MP3 Music,Audio CD",49,4.7,Blood In Our Wells Ltd. Ed. Clear,2019,black metal
Marduk,B07BZBZ1FG,"Audio CD,MP3 Music,Vinyl",217,4.6,Viktoria,2018,black metal
Destruction,B09PJL24QH,"Audio CD,MP3 Music,Vinyl",210,4.6,Diabolical,2022,black metal
Absu,B086BBX71V,"Audio CD,MP3 Music",19,4.9,In the Eyes of Ioldánach,2020,black metal
Thorns,B0BF5R48YD,"Vinyl,Audio CD",19,4.9,Thorns,2022,black metal
A Forest of Stars,B00889JM9K,"Audio CD,MP3 Music,Vinyl",19,4.9,A Shadowplay For Yesterdays,2019,black metal
Moonspell,B07R4L93P9,"Audio CD,MP3 Music,Audio CD",48,4.7,The Antidote - 2CD Edition - Import,,black metal
Sigh,B09S146R7F,"Audio CD,MP3 Music,Vinyl",27,4.8,Eastern Darkness,2022,black metal
Sodom,B00P8G5JD4,Audio CD,27,4.8,5 Original Albums In 1 Box,2015,black metal
Death SS,B08RH7MKYT,"Vinyl,MP3 Music,Audio CD",27,4.8,Panic Picture,2021,black metal
Naglfar,B085RRNW21,"Audio CD,MP3 Music,Vinyl",192,4.6,Cerecloth,2020,black metal
King Diamond,B07DVGQJRY,"Vinyl,MP3 Music,Audio CD",189,4.6,Voodoo,2018,black metal
Underoath,B09357FM7B,"Vinyl,MP3 Music,Audio CD",188,4.6,Erase Me -Exclusive Clear w/ Black Splatter 2000 Copies Worldwide,,black metal
